key,en,zh-Hans,zh-Hant,af,ar,ca,de,el,es,fi,fr,ga,hi,hr,hu,id,it,ja,ko,nl,no,pl,pt,ro,ru,sr,sv,sw,th,tr,vi
title.search,Search,搜索,搜尋,Soek,بحث,Cerca,Suche,Αναζήτηση,Buscar,Haku,Rechercher,Cuardaigh,खोज,Pretraži,Keresés,Cari,Cerca,検索,검색,Zoeken,Søk,Szukaj,Pesquisar,Căutare,Поиск,Претрага,Sök,Tafuta,ค้นหา,Ara,Tìm kiếm
placeholder.search_all_content,"Search all {{language}} content","搜索所有{{language}}内容","搜尋所有{{language}}內容","Soek alle {{language}} inhoud","البحث في كل محتوى {{language}}","Cerca tot el contingut en {{language}}","Durchsuche alle {{language}} Inhalte","Αναζήτηση σε όλο το περιεχόμενο στα {{language}}","Buscar todo el contenido en {{language}}","Hae kaikesta {{language}} sisällöstä","Rechercher tout le contenu en {{language}}","Cuardaigh gach ábhar {{language}}","सभी {{language}} सामग्री खोजें","Pretraži sav {{language}} sadržaj","Keresés minden {{language}} tartalomban","Cari semua konten {{language}}","Cerca tutti i contenuti in {{language}}","{{language}}のコンテンツをすべて検索","모든 {{language}} 콘텐츠 검색","Doorzoek alle {{language}} inhoud","Søk i alt {{language}} innhold","Szukaj we wszystkich treściach w języku {{language}}","Pesquisar todo o conteúdo em {{language}}","Caută în tot conținutul în {{language}}","Поиск по всему контенту на {{language}}","Претражи сав {{language}} садржај","Sök i allt {{language}} innehåll","Tafuta maudhui yote ya {{language}}","ค้นหาเนื้อหาภาษา{{language}}ทั้งหมด","Tüm {{language}} içeriği ara","Tìm kiếm tất cả nội dung {{language}}"
msg.paste_youtube_url,"You can also paste in YouTube URL to import.","您也可以粘贴YouTube网址以导入。","您也可以貼上YouTube網址來匯入。","Jy kan ook 'n YouTube-URL plak om in te voer.","يمكنك أيضًا لصق عنوان URL من YouTube للاستيراد.","També pots enganxar l'URL de YouTube per importar.","Sie können auch eine YouTube-URL zum Importieren einfügen.","Μπορείτε επίσης να επικολλήσετε τη διεύθυνση URL του YouTube για εισαγωγή.","También puedes pegar la URL de YouTube para importar.","Voit myös liittää YouTube-URL-osoitteen tuodaksesi sen.","Vous pouvez également coller l'URL YouTube pour importer.","Is féidir leat URL YouTube a ghreamú freisin chun iompórtáil.","आप इम्पोर्ट करने के लिए YouTube URL भी पेस्ट कर सकते हैं।","Možete zalijepiti i YouTube URL za uvoz.","Beillesztheti a YouTube URL-t is az importáláshoz.","Anda juga dapat menempelkan URL YouTube untuk mengimpor.","Puoi anche incollare l'URL di YouTube per importare.","YouTubeのURLを貼り付けてインポートすることもできます。","YouTube URL을 붙여넣어 가져올 수도 있습니다.","Je kunt ook een YouTube-URL plakken om te importeren.","Du kan også lime inn YouTube-URL for å importere.","Możesz również wkleić adres URL YouTube, aby zaimportować.","Você também pode colar o URL do YouTube para importar.","De asemenea, puteți lipi URL-ul YouTube pentru a importa.","Вы также можете вставить URL YouTube для импорта.","Такође можете налепити YouTube URL за увоз.","Du kan också klistra in YouTube-URL för att importera.","Unaweza pia kubandika URL ya YouTube kuingiza.","คุณยังสามารถวาง URL ของ YouTube เพื่อนำเข้าได้","İçe aktarmak için YouTube URL'sini de yapıştırabilirsiniz.","Bạn cũng có thể dán URL YouTube để nhập."
title.video_count,"Video {{index}} of {{total}}","视频 {{index}} 共 {{total}}","影片 {{index}} 共 {{total}}","Video {{index}} van {{total}}","الفيديو {{index}} من {{total}}","Vídeo {{index}} de {{total}}","Video {{index}} von {{total}}","Βίντεο {{index}} από {{total}}","Video {{index}} de {{total}}","Video {{index}} / {{total}}","Vidéo {{index}} sur {{total}}","Físeán {{index}} as {{total}}","वीडियो {{index}} / {{total}}","Video {{index}} od {{total}}","{{index}}. videó a {{total}}-ból","Video {{index}} dari {{total}}","Video {{index}} di {{total}}","動画 {{index}} / {{total}}","동영상 {{index}} / {{total}}","Video {{index}} van {{total}}","Video {{index}} av {{total}}","Wideo {{index}} z {{total}}","Vídeo {{index}} de {{total}}","Videoclipul {{index}} din {{total}}","Видео {{index}} из {{total}}","Видео {{index}} од {{total}}","Video {{index}} av {{total}}","Video {{index}} kati ya {{total}}","วิดีโอที่ {{index}} จาก {{total}}","Video {{index}} / {{total}}","Video {{index}} trên {{total}}"
action.share,Share,分享,分享,Deel,مشاركة,Compartir,Teilen,Κοινοποίηση,Compartir,Jaa,Partager,Comhroinn,साझा करें,Podijeli,Megosztás,Bagikan,Condividi,共有,공유,Delen,Del,Udostępnij,Compartilhar,Distribuie,Поделиться,Подели,Dela,Shiriki,แชร์,Paylaş,Chia sẻ
key,en,zh-Hans,zh-Hant,af,ar,ca,de,el,es,fi,fr,ga,hi,hr,hu,id,it,ja,ko,nl,no,pl,pt,ro,ru,sr,sv,sw,th,tr,vi
action.clear_words,Clear Words,清除单词,清除單詞,Vee Woorde Uit,مسح الكلمات,Esborrar Paraules,Wörter Löschen,Διαγραφή Λέξεων,Borrar Palabras,Tyhjennä Sanat,Effacer les Mots,Glan Focail,शब्द हटाएँ,Očisti Riječi,Szavak Törlése,Hapus Kata-kata,Cancella Parole,単語を消去,단어 지우기,Woorden Wissen,Tøm Ord,Wyczyść Słowa,Limpar Palavras,Șterge Cuvinte,Очистить Слова,Обриши Речи,Rensa Ord,Futa Maneno,ล้างคำศัพท์,Kelimeleri Temizle,Xóa Từ
msg.no_saved_words,No words saved yet,尚未保存单词,尚未儲存單詞,Nog geen woorde gestoor nie,لم يتم حفظ أي كلمات بعد,Encara no s'han desat paraules,Noch keine Wörter gespeichert,Δεν έχουν αποθηκευτεί λέξεις ακόμα,Aún no hay palabras guardadas,Ei tallennettuja sanoja vielä,Aucun mot enregistré pour le moment,Níl aon fhocail sábháilte fós,अभी तक कोई शब्द सहेजा नहीं गया,Još nema spremljenih riječi,Még nincsenek mentett szavak,Belum ada kata yang disimpan,Nessuna parola salvata ancora,まだ保存された単語はありません,저장된 단어가 아직 없습니다,Nog geen woorden opgeslagen,Ingen ord lagret ennå,Brak zapisanych słów,Nenhuma palavra salva ainda,Nu sunt cuvinte salvate încă,Слова еще не сохранены,Још нема сачуваних речи,Inga ord sparade än,Hakuna maneno yaliyohifadhiwa bado,ยังไม่มีคำที่บันทึกไว้,Henüz kaydedilmiş kelime yok,Chưa có từ nào được lưu
msg.no_more_videos,No more videos,没有更多视频,沒有更多視頻,Geen meer video's,لا مزيد من مقاطع الفيديو,No hi ha més vídeos,Keine weiteren Videos,Δεν υπάρχουν άλλα βίντεο,No hay más videos,Ei enempää videoita,Plus de vidéos,Níl a thuilleadh físeán,और वीडियो नहीं हैं,Nema više videa,Nincs több videó,Tidak ada video lagi,Nessun altro video,これ以上動画はありません,더 이상 동영상이 없습니다,Geen video's meer,Ingen flere videoer,Brak więcej filmów,Sem mais vídeos,Nu mai sunt videoclipuri,Больше нет видео,Нема више видеа,Inga fler videor,Hakuna video zaidi,ไม่มีวิดีโอเพิ่มเติม,Başka video yok,Không còn video nào
key,en,zh-Hans,zh-Hant,af,ar,ca,de,el,es,fi,fr,ga,hi,hr,hu,id,it,ja,ko,nl,no,pl,pt,ro,ru,sr,sv,sw,th,tr,vi
action.cancel,Cancel,取消,取消,Kanselleer,إلغاء,Cancel·lar,Abbrechen,Ακύρωση,Cancelar,Peruuta,Annuler,Cealaigh,रद्द करें,Odustani,Mégse,Batal,Annulla,キャンセル,취소,Annuleren,Avbryt,Anuluj,Cancelar,Anulare,Отмена,Откажи,Avbryt,Ghairi,ยกเลิก,İptal,Hủy bỏ
action.copy,Copy,复制,複製,Kopieer,نسخ,Copiar,Kopieren,Αντιγραφή,Copiar,Kopioi,Copier,Cóipeáil,कॉपी करें,Kopiraj,Másolás,Salin,Copia,コピー,복사,Kopiëren,Kopier,Kopiuj,Copiar,Copiere,Копировать,Копирај,Kopiera,Nakili,คัดลอก,Kopyala,Sao chép
action.speak,Speak,朗读,朗讀,Praat,تحدث,Parlar,Sprechen,Μίλα,Hablar,Puhu,Parler,Labhair,बोलें,Izgovori,Beszéd,Bicara,Parla,読み上げ,말하기,Spreken,Snakk,Mów,Falar,Vorbiți,Говорить,Изговори,Tala,Sema,พูด,Konuş,Nói
msg.options,Options,选项,選項,Opsies,خيارات,Opcions,Optionen,Επιλογές,Opciones,Vaihtoehdot,Options,Roghanna,विकल्प,Opcije,Opciók,Pilihan,Opzioni,オプション,옵션,Opties,Alternativer,Opcje,Opções,Opțiuni,Опции,Опције,Alternativ,Chaguo,ตัวเลือก,Seçenekler,Tùy chọn
msg.choose_action,Choose an action,选择一个操作,選擇一個操作,Kies 'n aksie,اختر إجراء,Tria una acció,Wähle eine Aktion,Επιλέξτε μια ενέργεια,Elige una acción,Valitse toiminto,Choisissez une action,Roghnaigh gníomh,एक कार्रवाई चुनें,Odaberite radnju,Válasszon egy műveletet,Pilih tindakan,Scegli un'azione,アクションを選択,작업 선택,Kies een actie,Velg en handling,Wybierz akcję,Escolha uma ação,Alegeți o acțiune,Выберите действие,Изаберите радњу,Välj en åtgärd,Chagua kitendo,เลือกการดำเนินการ,Bir eylem seçin,Chọn một hành động
title.tv_shows,TV Shows,电视节目,電視節目,TV-programme,البرامج التلفزيونية,Programes de TV,Fernsehsendungen,Τηλεοπτικές Εκπομπές,Programas de TV,TV-ohjelmat,Émissions TV,Cláir Theilifíse,टीवी शो,TV emisije,TV-műsorok,Acara TV,Programmi TV,テレビ番組,TV 프로그램,TV-programma's,TV-programmer,Programy TV,Programas de TV,Emisiuni TV,Телепередачи,ТВ емисије,TV-program,Vipindi vya TV,รายการทีวี,TV Programları,Chương trình TV
placeholder.filter_by_title,Filter by title...,按标题筛选...,按標題篩選...,Filter volgens titel...,"تصفية حسب العنوان...","Filtra per títol...","Nach Titel filtern...","Φιλτράρισμα κατά τίτλο...","Filtrar por título...","Suodata otsikon mukaan...","Filtrer par titre...","Scag de réir teidil...","शीर्षक से फ़िल्टर करें...","Filtriraj po naslovu...","Szűrés cím szerint...","Filter berdasarkan judul...","Filtra per titolo...","タイトルで絞り込む...","제목으로 필터링...","Filter op titel...","Filtrer etter tittel...","Filtruj według tytułu...","Filtrar por título...","Filtrează după titlu...","Фильтр по названию...","Филтрирај по наслову...","Filtrera efter titel...","Chuja kwa kichwa...","กรองตามชื่อเรื่อง...","Başlığa göre filtrele...","Lọc theo tiêu đề..."
title.sort_by,SORT BY,排序方式,排序方式,SORTEER VOLGENS,ترتيب حسب,ORDENA PER,SORTIEREN NACH,ΤΑΞΙΝΟΜΗΣΗ ΚΑΤΑ,ORDENAR POR,LAJITTELE,TRIER PAR,SÓRTÁIL DE RÉIR,क्रमबद्ध करें,SORTIRAJ PO,RENDEZÉS,URUTKAN BERDASARKAN,ORDINA PER,並び替え,정렬 기준,SORTEER OP,SORTER ETTER,SORTUJ WEDŁUG,ORDENAR POR,SORTARE DUPĂ,СОРТИРОВАТЬ ПО,СОРТИРАЈ ПО,SORTERA EFTER,PANGA KWA,เรียงตาม,SIRALA,SẮP XẾP THEO
sort.most_viewed,Most Viewed,最多观看,最多觀看,Mees bekyk,الأكثر مشاهدة,Més vistos,Meistgesehen,Με τις περισσότερες προβολές,Más vistos,Katsotuimmat,Les plus vus,Is mó a breathnaíodh,सबसे अधिक देखा गया,Najgledanije,Legnézettebb,Paling Banyak Dilihat,Più visti,最も視聴された,가장 많이 본,Meest bekeken,Mest sett,Najczęściej oglądane,Mais vistos,Cele mai vizionate,Самые просматриваемые,Највише прегледано,Mest sedda,Yaliyoangaliwa zaidi,ดูมากที่สุด,En Çok İzlenen,Xem nhiều nhất
sort.title,Title,标题,標題,Titel,العنوان,Títol,Titel,Τίτλος,Título,Otsikko,Titre,Teideal,शीर्षक,Naslov,Cím,Judul,Titolo,タイトル,제목,Titel,Tittel,Tytuł,Título,Titlu,Название,Наслов,Titel,Kichwa,ชื่อเรื่อง,Başlık,Tiêu đề
sort.year,Year,年份,年份,Jaar,السنة,Any,Jahr,Έτος,Año,Vuosi,Année,Bliain,वर्ष,Godina,Év,Tahun,Anno,年,연도,Jaar,År,Rok,Ano,An,Год,Година,År,Mwaka,ปี,Yıl,Năm
title.filter_by_locale,FILTER BY LOCALE,按地区筛选,按地區篩選,FILTER VOLGENS LIGGING,تصفية حسب الموقع,FILTRA PER UBICACIÓ,NACH SPRACHE FILTERN,ΦΙΛΤΡΟ ΑΝΑ ΤΟΠΟΘΕΣΙΑ,FILTRAR POR UBICACIÓN,SUODATA KIELIALUEEN MUKAAN,FILTRER PAR PAYS,SCAG DE RÉIR LOGCHAIGHDEÁIN,स्थान के अनुसार फ़िल्टर करें,FILTRIRAJ PO LOKACIJI,SZŰRÉS TERÜLET SZERINT,FILTER BERDASARKAN LOKAL,FILTRA PER LOCALITÀ,地域でフィルター,위치별 필터,FILTEREN OP TAAL,FILTRER ETTER LOKASJON,FILTRUJ WEDŁUG LOKALIZACJI,FILTRAR POR LOCALIDADE,FILTRARE DUPĂ LOCAȚIE,ФИЛЬТР ПО РЕГИОНУ,ФИЛТРИРАЈ ПО ЛОКАЦИЈИ,FILTRERA EFTER PLATS,CHUJA KWA ENEO,กรองตามภาษา,KONUMA GÖRE FİLTRELE,LỌC THEO KHU VỰC
filter.all_locales,All Locales,所有地区,所有地區,Alle liggings,جميع المواقع,Totes les ubicacions,Alle Sprachen,Όλες οι τοποθεσίες,Todas las ubicaciones,Kaikki kielialueet,Tous les pays,Gach Logchaighdeán,सभी स्थान,Sve lokacije,Minden terület,Semua Lokal,Tutte le località,すべての地域,모든 위치,Alle talen,Alle lokasjoner,Wszystkie lokalizacje,Todas as localidades,Toate locațiile,Все регионы,Све локације,Alla platser,Maeneo Yote,ทุกภาษา,Tüm Konumlar,Tất cả khu vực
key,en,zh-Hans,zh-Hant,af,ar,ca,de,el,es,fi,fr,ga,hi,hr,hu,id,it,ja,ko,nl,no,pl,pt,ro,ru,sr,sv,sw,th,tr,vi
title.tv_show,TV Show,电视节目,電視節目,TV-program,برنامج تلفزيوني,Programa de TV,TV-Sendung,Τηλεοπτική εκπομπή,Programa de TV,TV-ohjelma,Émission TV,Clár Teilifíse,टीवी शो,TV emisija,TV-műsor,Acara TV,Programma TV,テレビ番組,TV 프로그램,TV-programma,TV-program,Program TV,Programa de TV,Emisiune TV,Телепередача,ТВ емисија,TV-program,Kipindi cha TV,รายการทีวี,TV Programı,Chương trình TV
title.recommended,Recommended,推荐,推薦,Aanbeveel,موصى به,Recomanat,Empfohlen,Προτεινόμενα,Recomendado,Suositeltu,Recommandé,Molta,अनुशंसित,Preporučeno,Ajánlott,Direkomendasikan,Consigliato,おすすめ,추천,Aanbevolen,Anbefalt,Polecane,Recomendado,Recomandat,Рекомендованное,Препоручено,Rekommenderat,Pendekezo,แนะนำ,Önerilen,Đề xuất
title.search_results,Search Results,搜索结果,搜索結果,Soekresultate,نتائج البحث,Resultats de cerca,Suchergebnisse,Αποτελέσματα αναζήτησης,Resultados de búsqueda,Hakutulokset,Résultats de recherche,Torthaí Cuardaigh,खोज परिणाम,Rezultati pretraživanja,Keresési eredmények,Hasil Pencarian,Risultati di ricerca,検索結果,검색 결과,Zoekresultaten,Søkeresultater,Wyniki wyszukiwania,Resultados da pesquisa,Rezultate căutare,Результаты поиска,Резултати претраге,Sökresultat,Matokeo ya utafutaji,ผลการค้นหา,Arama Sonuçları,Kết quả tìm kiếm
msg.content_tailored,"Content Tailored to You",为您量身定制的内容,為您量身定制的內容,"Inhoud op maat vir jou","محتوى مخصص لك","Contingut adaptat per a tu","Auf Sie zugeschnittene Inhalte","Περιεχόμενο προσαρμοσμένο για εσάς","Contenido adaptado para ti","Sinulle räätälöity sisältö","Contenu personnalisé pour vous","Ábhar Saincheaptha Duit","आपके लिए अनुकूलित सामग्री","Sadržaj prilagođen vama","Önnek szabott tartalom","Konten yang Disesuaikan untuk Anda","Contenuti su misura per te","あなたに合わせたコンテンツ","맞춤형 콘텐츠","Op maat gemaakte inhoud voor jou","Innhold skreddersydd for deg","Treści dostosowane do Ciebie","Conteúdo personalizado para você","Conținut personalizat pentru tine","Контент, подобранный для вас","Садржај прилагођен вама","Innehåll skräddarsytt för dig","Maudhui Yaliyoundwa kwa Ajili Yako","เนื้อหาที่ปรับแต่งสำหรับคุณ","Size Özel İçerik","Nội dung được điều chỉnh cho bạn"
